Fecha,Recurso,Precio de Oferta Declarado $/kWh,Capacidad Efectiva Neta (MW),Volumen Util
2017-04-01,SAN CARLOS,57.61805,1240,0.8994333538083538
2017-04-01,SOGAMOSO,57.618030000000005,819,0.8104496162663212
2017-04-01,URRA,57.61809,338,0.6498889239507732
2017-04-02,ALBAN,57.618080000000006,429,0.4038991323210412
2017-04-02,BETANIA,57.61806,540,0.9693959570030483
2017-04-02,CALIMA,140.0,132,0.772465444157759
2017-04-02,CHIVOR,124.318,1000,0.20391205513176455
2017-04-02,EL QUIMBO,300.00001000000003,400,0.6003022957236872
2017-04-02,GUATAPE,143.0,560,0.9048464861737028
2017-04-02,GUATRON,57.61805,512,0.49462197344441544
2017-04-02,GUAVIO,300.0,1250,0.36283620054889887
2017-04-02,JAGUAS,57.619,170,0.882924499302452
2017-04-02,LA TASAJERA,91.0,306,0.5737360637899356
2017-04-02,MIEL I,57.618109999999994,396,0.9292617722341852
2017-04-02,PAGUA,57.61809,600,0.4514877439240269
2017-04-02,PLAYAS,57.61801,207,0.5743279709392839
2017-04-02,PORCE II,57.618030000000005,405,1.1102843092054713
2017-04-02,PORCE III,57.618069999999996,700,0.7173314008014323
2017-04-02,PRADO,57.618019999999994,51,0.7645909090909091
2017-04-02,SALVAJINA,280.0,315,0.6579629845186823
2017-04-02,SAN CARLOS,57.618,1240,0.8544855651105651
2017-04-02,SOGAMOSO,57.6181,819,0.8195881590750524
2017-04-02,URRA,57.61804,338,0.6360037866834964
2017-04-03,ALBAN,57.618019999999994,429,0.3360276572668112
2017-04-03,BETANIA,57.61806,540,0.9210733194288465
2017-04-03,CALIMA,164.0,132,0.7747567268706229
2017-04-03,CHIVOR,126.318,1000,0.19329856150659946
2017-04-03,EL QUIMBO,300.0,400,0.6069947298013126
2017-04-03,GUATAPE,143.0,560,0.9101007978501688
2017-04-03,GUATRON,57.618030000000005,512,0.46824498828430094
2017-04-03,GUAVIO,250.0,1250,0.3686561062606983
2017-04-03,JAGUAS,57.61801,170,0.8737639214017167
2017-04-03,LA TASAJERA,91.0,306,0.579190852494693
2017-04-03,MIEL I,57.618069999999996,396,0.9226851663754927
2017-04-03,PAGUA,57.6181,600,0.4514877439240269
2017-04-03,PLAYAS,73.0,207,0.587876491956409
2017-04-03,PORCE II,57.618080000000006,405,0.5544375288151222
2017-04-03,PORCE III,57.618,700,0.7477389376758461
2017-04-03,PRADO,57.61805,51,0.7524982517482518
2017-04-03,SALVAJINA,280.0,315,0.6596345012222092
2017-04-03,SAN CARLOS,57.61809,1240,0.6569917076167076
2017-04-03,SOGAMOSO,57.61804,819,0.8228787999601316
2017-04-03,URRA,57.618109999999994,338,0.6250047333543705
2017-04-04,ALBAN,57.61804,429,0.23137472885032534
2017-04-04,BETANIA,57.615,540,0.8956016364511472
2017-04-04,CALIMA,161.0,132,0.7752100995208256
2017-04-04,CHIVOR,129.718,1000,0.19200634338751268
2017-04-04,EL QUIMBO,300.0,400,0.6118160188901159
2017-04-04,GUATAPE,57.618080000000006,560,0.9087994242925026
2017-04-04,GUATRON,103.0,512,0.467496485290289
2017-04-04,GUAVIO,57.61805,1250,0.3629313015788014
2017-04-04,JAGUAS,57.618,170,0.8646652952164762
2017-04-04,LA TASAJERA,57.618019999999994,306,0.5798815533634206
2017-04-04,MIEL I,57.618069999999996,396,0.9040953967415594
2017-04-04,PAGUA,57.6181,600,0.45055107566070346
2017-04-04,PLAYAS,107.0,207,0.723162428645563
2017-04-04,PORCE II,151.0,405,0.6253957276778854
2017-04-04,PORCE III,97.0,700,0.6820700827009974
2017-04-04,PRADO,57.61801,51,0.7396013986013985
2017-04-04,SALVAJINA,280.0,315,0.6459771854266092
2017-04-04,SAN CARLOS,57.61806,1240,0.38823249385749387
2017-04-04,SOGAMOSO,57.61809,819,0.8224056613176518
2017-04-04,URRA,57.618030000000005,338,0.6164708109813822
2017-04-05,ALBAN,57.61804,429,0.15380422993492407
2017-04-05,BETANIA,57.61801,540,0.8565474089523504
2017-04-05,CALIMA,150.0,132,0.7774774235164025
2017-04-05,CHIVOR,57.61809,1000,0.17313997681878218
2017-04-05,EL QUIMBO,57.61805,400,0.5981532756933409
2017-04-05,GUATAPE,57.61812,560,0.9067955551850454
2017-04-05,GUATRON,103.0,512,0.4865451705285082
2017-04-05,GUAVIO,98.5,1250,0.3671817773230184
2017-04-05,JAGUAS,57.618019999999994,170,0.8538220898063418
2017-04-05,LA TASAJERA,57.618030000000005,306,0.5823764248381169
2017-04-05,MIEL I,57.618080000000006,396,0.8931564620322594
2017-04-05,PAGUA,57.61806,600,0.4492926671803736
2017-04-05,PLAYAS,57.618069999999996,207,0.7260954852101713
2017-04-05,PORCE II,151.0,405,0.6967581066543723
2017-04-05,PORCE III,97.0,700,0.6086094296188933
2017-04-05,PRADO,57.618,51,0.7276031468531468
2017-04-05,SALVAJINA,280.0,315,0.6288650913746945
2017-04-05,SAN CARLOS,96.0,1240,0.39382217444717443
2017-04-05,SOGAMOSO,57.618109999999994,819,0.8156005182896442
2017-04-05,URRA,57.6181,338,0.6103868728305459
2017-04-06,ALBAN,57.61804,429,0.10164316702819956
2017-04-06,BETANIA,57.61805,540,0.823450184501845
2017-04-06,CALIMA,200.0,132,0.7788375414670108
2017-04-06,CHIVOR,57.618080000000006,1000,0.15468709848423587
2017-04-06,EL QUIMBO,57.61806,400,0.590238909688367
2017-04-06,GUATAPE,57.618109999999994,560,0.9043153788439755
2017-04-06,GUATRON,79.0,512,0.4726537360062483
2017-04-06,GUAVIO,102.45,1250,0.3684281315444713
2017-04-06,JAGUAS,57.61809,170,0.8282093116738785
2017-04-06,LA TASAJERA,57.61812,306,0.5772527158886174
2017-04-06,MIEL I,57.618019999999994,396,0.8822618128631212
2017-04-06,PAGUA,57.61813000000001,600,0.4484138742528688
2017-04-06,PLAYAS,57.61801,207,0.7865386611312922
2017-04-06,PORCE II,57.618069999999996,405,0.6236975564776396
2017-04-06,PORCE III,160.0,700,0.7256211100690595
2017-04-06,PRADO,57.6181,51,0.7148024475524475
2017-04-06,SALVAJINA,280.0,315,0.6225619834710744
2017-04-06,SAN CARLOS,89.0,1240,0.46415540540540534
2017-04-06,SOGAMOSO,57.618,819,0.8057719525565634
2017-04-06,URRA,57.618030000000005,338,0.6013303881350585
2017-04-07,ALBAN,57.618,429,0.10264642082429501
2017-04-07,BETANIA,57.61801,540,0.7914006096582705
2017-04-07,CALIMA,200.0,132,0.780675451529672
2017-04-07,CHIVOR,110.0,1000,0.1527746480138728
2017-04-07,EL QUIMBO,57.6181,400,0.5827245221357323
2017-04-07,GUATAPE,57.618080000000006,560,0.9031345900168201
2017-04-07,GUATRON,160.0,512,0.4899638115074199
2017-04-07,GUAVIO,94.5,1250,0.363644535396326
2017-04-07,JAGUAS,89.0,170,0.8312004918304131
2017-04-07,LA TASAJERA,57.61805,306,0.5782957241477729
2017-04-07,MIEL I,57.61809,396,0.8624417990492829
2017-04-07,PAGUA,57.61804,600,0.44641524876606203
2017-04-07,PLAYAS,57.618019999999994,207,0.8684992215879607
2017-04-07,PORCE II,180.0,405,0.6897687106193331
2017-04-07,PORCE III,57.618069999999996,700,0.5980816778924034
2017-04-07,PRADO,105.0,51,0.7096993006993007
2017-04-07,SALVAJINA,280.0,315,0.6269392387382144
2017-04-07,SAN CARLOS,78.0,1240,0.3886993243243243
2017-04-07,SOGAMOSO,57.61806,819,0.7950477424499153
2017-04-07,URRA,57.618030000000005,338,0.6013303881350585
2017-04-08,ALBAN,150.0,429,0.1711903470715835
2017-04-08,BETANIA,57.618080000000006,540,0.7616452751484037
2017-04-08,CALIMA,200.0,132,0.7824894028750461
2017-04-08,CHIVOR,140.0,1000,0.14391861415851281
2017-04-08,EL QUIMBO,57.618,400,0.5762480135750262
2017-04-08,GUATAPE,57.618069999999996,560,0.9014844573687126
2017-04-08,GUATRON,75.0,512,0.4628133298620151
2017-04-08,GUAVIO,300.0,1250,0.36708476375355015
2017-04-08,JAGUAS,109.0,170,0.830577191364593
2017-04-08,LA TASAJERA,57.61806,306,0.5836236821919764
2017-04-08,MIEL I,57.618019999999994,396,0.848124974606915
2017-04-08,PAGUA,57.618030000000005,600,0.44388041735218775
2017-04-08,PLAYAS,57.61801,207,0.8738380902957966
2017-04-08,PORCE II,90.0,405,0.5661864146303981
2017-04-08,PORCE III,160.0,700,0.7568880552476767
2017-04-08,PRADO,115.0,51,0.7088496503496503
2017-04-08,SALVAJINA,280.0,315,0.631332790129205
2017-04-08,SAN CARLOS,94.0,1240,0.35143581081081077
2017-04-08,SOGAMOSO,57.61805,819,0.786451011661517
2017-04-08,URRA,57.61804,338,0.6012363521615652
2017-04-09,ALBAN,150.0,429,0.5018655097613883
2017-04-09,BETANIA,57.61809,540,0.7438761431092572
2017-04-09,CALIMA,200.0,132,0.7916540729819389
2017-04-09,CHIVOR,143.0,1000,0.14031761862404196
2017-04-09,EL QUIMBO,57.618019999999994,400,0.569513022867455
2017-04-09,GUATAPE,57.618030000000005,560,0.9020145594170349
2017-04-09,GUATRON,170.0,512,0.4801817235095027
2017-04-09,GUAVIO,146.32,1250,0.3695827316802616
2017-04-09,JAGUAS,57.618,170,0.8258411955262349
2017-04-09,LA TASAJERA,57.61804,306,0.587147469630211
2017-04-09,MIEL I,57.618069999999996,396,0.8415032706293423
2017-04-09,PAGUA,57.61806,600,0.44308419934606497
2017-04-09,PLAYAS,57.61801,207,0.8788126621691749
2017-04-09,PORCE II,160.0,405,0.6672982941447673
2017-04-09,PORCE III,105.0,700,0.6376903401824537
2017-04-09,PRADO,118.0,51,0.7439003496503496
2017-04-09,SALVAJINA,280.0,315,0.6412652776161099
2017-04-09,SAN CARLOS,158.0,1240,0.6583891277641277
2017-04-09,SOGAMOSO,57.618080000000006,819,0.7871481112329314
2017-04-09,URRA,57.61805,338,0.6036080782581257
2017-04-10,ALBAN,100.0,429,0.39052603036876354
2017-04-10,BETANIA,57.618,540,0.7481068506337237
2017-04-10,CALIMA,200.0,132,0.7953294323626982
2017-04-10,CHIVOR,155.0,1000,0.14355678949118125
2017-04-10,EL QUIMBO,57.618019999999994,400,0.5623320853646493
2017-04-10,GUATAPE,57.61805,560,0.8996629365005419
2017-04-10,GUATRON,69.0,512,0.4635787555324134
2017-04-10,GUAVIO,105.5,1250,0.3657453644822277
2017-04-10,JAGUAS,158.0,170,0.8388657161098105
2017-04-10,LA TASAJERA,57.61804,306,0.5970424017552936
2017-04-10,MIEL I,57.618030000000005,396,0.8321078291959534
2017-04-10,PAGUA,57.61806,600,0.44118997438407226
2017-04-10,PLAYAS,57.618069999999996,207,0.891309807991697
2017-04-10,PORCE II,160.0,405,0.7532749346857232
2017-04-10,PORCE III,105.0,700,0.5717281950720436
2017-04-10,PRADO,120.0,51,0.754222027972028
2017-04-10,SALVAJINA,280.0,315,0.6418222558491445
2017-04-10,SAN CARLOS,106.0,1240,0.9350660319410319
2017-04-10,SOGAMOSO,57.61801,819,0.7855262633310077
2017-04-10,URRA,350.0,338,0.6046456295361313
2017-04-11,ALBAN,95.0,429,0.5239343817787419
2017-04-11,BETANIA,57.618080000000006,540,0.7609289266805712
2017-04-11,CALIMA,200.0,132,0.7990287504607446
2017-04-11,CHIVOR,57.618030000000005,1000,0.12823975489006892
2017-04-11,EL QUIMBO,57.61806,400,0.5585311677934298
2017-04-11,GUATAPE,57.61805,560,0.8973103083026437
2017-04-11,GUATRON,85.00001,512,0.4655001301744337
2017-04-11,GUAVIO,93.1,1250,0.36498001396153884
2017-04-11,JAGUAS,158.0,170,0.8737639214017167
2017-04-11,LA TASAJERA,57.61804,306,0.5910447920940437
2017-04-11,MIEL I,57.61801,396,0.822779425506846
2017-04-11,PAGUA,57.618019999999994,600,0.4390280733906741
2017-04-11,PLAYAS,57.618,207,0.8969309807991698
2017-04-11,PORCE II,97.0,405,0.850099892423544
2017-04-11,PORCE III,160.0,700,0.5951419558359621
2017-04-11,PRADO,85.0,51,0.7671888111888112
2017-04-11,SALVAJINA,280.0,315,0.6440350366662787
2017-04-11,SAN CARLOS,57.618069999999996,1240,0.8768427518427518
2017-04-11,SOGAMOSO,75.0,819,0.7873792484800161
2017-04-11,URRA,350.0,338,0.6083426948564217
2017-04-12,ALBAN,57.61801,429,0.32699837310195223
2017-04-12,BETANIA,57.618030000000005,540,0.7717094497031928
2017-04-12,CALIMA,200.0,132,0.8022507371913011
2017-04-12,CHIVOR,90.5,1000,0.12108942738797991
2017-04-12,EL QUIMBO,57.618019999999994,400,0.5529548127598065
2017-04-12,GUATAPE,57.618080000000006,560,0.8964872280223417
2017-04-12,GUATRON,170.0,512,0.4959612080187451
2017-04-12,GUAVIO,97.5,1250,0.3684281315444713
2017-04-12,JAGUAS,158.0,170,0.9214996098460665
2017-04-12,LA TASAJERA,57.61806,306,0.5995583224816711
2017-04-12,MIEL I,57.618069999999996,396,0.8064490309998781
2017-04-12,PAGUA,57.61804,600,0.4373815315409126
2017-04-12,PLAYAS,57.618,207,0.9073658536585366
2017-04-12,PORCE II,57.61805,405,0.8562232979867835
2017-04-12,PORCE III,92.0,700,0.6877824196436184
2017-04-12,PRADO,59.0,51,0.7906416083916084
2017-04-12,SALVAJINA,280.0,315,0.6426504481434059
2017-04-12,SAN CARLOS,57.61809,1240,0.7978915847665847
2017-04-12,SOGAMOSO,68.5,819,0.7934187182298416
2017-04-12,URRA,350.0,338,0.6102928368570528
2017-04-13,ALBAN,57.618,429,0.20997559652928416
2017-04-13,BETANIA,57.61806,540,0.7566324402374458
2017-04-13,CALIMA,200.0,132,0.8050433099889421
2017-04-13,CHIVOR,101.999,1000,0.12491441817838757
2017-04-13,EL QUIMBO,57.61801,400,0.548141155134179
2017-04-13,GUATAPE,140.0,560,0.9005408168769584
2017-04-13,GUATRON,96.0,512,0.5191356417599583
2017-04-13,GUAVIO,64.9,1250,0.370256375928777
2017-04-13,JAGUAS,57.618109999999994,170,0.9145822988342673
2017-04-13,LA TASAJERA,57.618030000000005,306,0.5906924847036158
2017-04-13,MIEL I,57.618069999999996,396,0.7820879210173485
2017-04-13,PAGUA,57.61804,600,0.4372676552054481
2017-04-13,PLAYAS,57.61812,207,0.9131499740529321
2017-04-13,PORCE II,57.61809,405,0.7827347471953282
2017-04-13,PORCE III,57.6181,700,0.710405831699207
2017-04-13,PRADO,57.61805,51,0.7923898601398601
2017-04-13,SALVAJINA,280.0,315,0.6376836223955302
2017-04-13,SAN CARLOS,57.618019999999994,1240,0.6441830466830466
2017-04-13,SOGAMOSO,68.5,819,0.8240527260041862
2017-04-13,URRA,57.618080000000006,338,0.6117204165351846
2017-04-14,ALBAN,61.998999999999995,429,0.44970715835140995
2017-04-14,BETANIA,57.618069999999996,540,0.7389571634846783
2017-04-14,CALIMA,200.0,132,0.8143033542204202
2017-04-14,CHIVOR,102.999,1000,0.12856707727971103
2017-04-14,EL QUIMBO,57.61809,400,0.5443402375629596
2017-04-14,GUATAPE,140.0,560,0.9057323352441853
2017-04-14,GUATRON,57.618080000000006,512,0.49660166623275187
2017-04-14,GUAVIO,100.1,1250,0.374801382766106
2017-04-14,JAGUAS,57.61804,170,0.9095344163060698
2017-04-14,LA TASAJERA,121.0,306,0.6014470468613425
2017-04-14,MIEL I,57.618019999999994,396,0.7599857798724251
2017-04-14,PAGUA,57.618,600,0.4369563696190933
2017-04-14,PLAYAS,57.618030000000005,207,0.8968095485210172
2017-04-14,PORCE II,59.0,405,0.7407053941908714
2017-04-14,PORCE III,60.0,700,0.7651249040838946
2017-04-14,PRADO,57.61805,51,0.7906416083916084
2017-04-14,SALVAJINA,280.0,315,0.6393394249796298
2017-04-14,SAN CARLOS,57.61801,1240,0.6590878378378379
2017-04-14,SOGAMOSO,120.0,819,0.8497960729592346
2017-04-14,URRA,57.61806,338,0.6235228778794573
2017-04-15,ALBAN,57.618019999999994,429,0.30559924078091105
2017-04-15,BETANIA,59.5,540,0.7602125782127387
2017-04-15,CALIMA,200.0,132,0.8180266310357538
2017-04-15,CHIVOR,105.999,1000,0.1323920680701187
2017-04-15,EL QUIMBO,57.61804,400,0.5456072400140061
2017-04-15,GUATAPE,57.61805,560,0.9026044634494392
2017-04-15,GUATRON,140.0,512,0.5171142931528248
2017-04-15,GUAVIO,63.2,1250,0.37421949260325327
2017-04-15,JAGUAS,57.618,170,0.9033025939325151
2017-04-15,LA TASAJERA,57.618030000000005,306,0.5897199379225458
2017-04-15,MIEL I,120.0,396,0.7656234510218178
2017-04-15,PAGUA,57.618080000000006,600,0.4346075764833288
2017-04-15,PLAYAS,57.618069999999996,207,0.910521017125065
2017-04-15,PORCE II,125.0,405,0.8378884278469342
2017-04-15,PORCE III,90.0,700,0.7594577542842527
2017-04-15,PRADO,57.61806,51,0.7828006993006993
2017-04-15,SALVAJINA,280.0,315,0.640167035269468
2017-04-15,SAN CARLOS,57.61801,1240,0.6106464987714988
2017-04-15,SOGAMOSO,59.48,819,0.8521691418319546
2017-04-15,URRA,350.0,338,0.6289207952035343
2017-04-16,ALBAN,57.618019999999994,429,0.16784707158351408
2017-04-16,BETANIA,58.8,540,0.8047007861382961
2017-04-16,CALIMA,200.0,132,0.8217738665683745
2017-04-16,CHIVOR,89.99799999999999,1000,0.1391460686271867
2017-04-16,EL QUIMBO,57.61806,400,0.5410436250347905
2017-04-16,GUATAPE,125.0,560,0.9055549643738077
2017-04-16,GUATRON,57.618,512,0.4974834678469149
2017-04-16,GUAVIO,108.2,1250,0.3801616095932985
2017-04-16,JAGUAS,57.6181,170,0.8915868624530041
2017-04-16,LA TASAJERA,140.0,306,0.5985786403610482
2017-04-16,MIEL I,120.0,396,0.7732291878275708
2017-04-16,PAGUA,57.61805,600,0.43281392006997527
2017-04-16,PLAYAS,57.618030000000005,207,0.8307649195640894
2017-04-16,PORCE II,57.618109999999994,405,0.8096419240817582
2017-04-16,PORCE III,57.61804,700,0.718846448972632
2017-04-16,PRADO,57.618069999999996,51,0.7741083916083916
2017-04-16,SALVAJINA,280.0,315,0.6385118146897917
2017-04-16,SAN CARLOS,57.61801,1240,0.5496283783783784
2017-04-16,SOGAMOSO,57.61809,819,0.8531191069470747
2017-04-16,URRA,57.618080000000006,338,0.6339444619753866
2017-04-17,ALBAN,58.618,429,0.16383405639913232
2017-04-17,BETANIA,57.61806,540,0.7862554147280604
2017-04-17,CALIMA,200.0,132,0.8278358827865832
2017-04-17,CHIVOR,108.999,1000,0.1391460686271867
2017-04-17,EL QUIMBO,57.61805,400,0.5385471489751394
2017-04-17,GUATAPE,57.618019999999994,560,0.9043153788439755
2017-04-17,GUATRON,125.0,512,0.5222548815412652
2017-04-17,GUAVIO,59.3,1250,0.3768419668556893
2017-04-17,JAGUAS,57.61804,170,0.8793102551370268
2017-04-17,LA TASAJERA,140.0,306,0.60704293690576
2017-04-17,MIEL I,120.0,396,0.7838325275261041
2017-04-17,PAGUA,74.5,600,0.43325711727096655
2017-04-17,PLAYAS,57.618080000000006,207,0.9336543850544889
2017-04-17,PORCE II,57.618,405,0.7679475948978025
2017-04-17,PORCE III,57.61809,700,0.6741495438656322
2017-04-17,PRADO,57.618069999999996,51,0.7645909090909091
2017-04-17,SALVAJINA,280.0,315,0.6385118146897917
2017-04-17,SAN CARLOS,57.61801,1240,0.5421744471744471
2017-04-17,SOGAMOSO,57.618030000000005,819,0.8581110335891559
2017-04-17,URRA,350.0,338,0.6450760492268854
2017-04-18,ALBAN,57.618080000000006,429,0.09295010845986984
2017-04-18,BETANIA,57.61801,540,0.7950738007380074
2017-04-18,CALIMA,200.0,132,0.8315826575746407
2017-04-18,CHIVOR,108.999,1000,0.12922181190867676
2017-04-18,EL QUIMBO,57.618,400,0.5370592830015892
2017-04-18,GUATAPE,57.618069999999996,560,0.905201227914458
2017-04-18,GUATRON,57.618019999999994,512,0.5056266597240301
2017-04-18,GUAVIO,110.05,1250,0.37694027138936437
2017-04-18,JAGUAS,57.61812,170,0.8823636234659856
2017-04-18,LA TASAJERA,140.0,306,0.6156408426836012
2017-04-18,MIEL I,120.0,396,0.7895148905050177
2017-04-18,PAGUA,57.6181,600,0.4312660516067226
2017-04-18,PLAYAS,57.61805,207,0.9009558899844319
2017-04-18,PORCE II,57.61809,405,0.6561380052251422
2017-04-18,PORCE III,136.0,700,0.828962400886691
2017-04-18,PRADO,57.61806,51,0.7533479020979021
2017-04-18,SALVAJINA,280.0,315,0.6470911418926784
2017-04-18,SAN CARLOS,57.618109999999994,1240,0.3886993243243243
2017-04-18,SOGAMOSO,57.618030000000005,819,0.8607297916874315
2017-04-18,URRA,57.61804,338,0.6489763332281477
2017-04-19,ALBAN,130.0,429,0.18489696312364423
2017-04-19,BETANIA,57.61804,540,0.8054428044280443
2017-04-19,CALIMA,200.0,132,0.8395779579800959
2017-04-19,CHIVOR,108.999,1000,0.13284005858199233
2017-04-19,EL QUIMBO,57.618069999999996,400,0.5328458175092701
2017-04-19,GUATAPE,57.618019999999994,560,0.9025456667467623
2017-04-19,GUATRON,100.0,512,0.5032395209580838
2017-04-19,GUAVIO,107.0,1250,0.3761617721591615
2017-04-19,JAGUAS,57.618,170,0.9145822988342673
2017-04-19,LA TASAJERA,140.0,306,0.6370796839044577
2017-04-19,MIEL I,107.5,396,0.7974785682362979
2017-04-19,PAGUA,57.618080000000006,600,0.4302363954432806
2017-04-19,PLAYAS,57.618030000000005,207,0.9368292682926829
2017-04-19,PORCE II,137.0,405,0.7837282926079607
2017-04-19,PORCE III,57.61806,700,0.72033080399011
2017-04-19,PRADO,57.6181,51,0.7828006993006993
2017-04-19,SALVAJINA,280.0,315,0.6610353858689326
2017-04-19,SAN CARLOS,57.61801,1240,0.44599047911547907
2017-04-19,SOGAMOSO,57.61805,819,0.8745749028206917
2017-04-19,URRA,57.61809,338,0.6477279899021774
2017-04-20,ALBAN,106.00001,429,0.30392895878524945
2017-04-20,BETANIA,57.618019999999994,540,0.794344617359217
2017-04-20,CALIMA,150.0,132,0.8424184482123112
2017-04-20,CHIVOR,106.0,1000,0.12393236115977968
2017-04-20,EL QUIMBO,57.618,400,0.5313579515357199
2017-04-20,GUATAPE,57.61805,560,0.9008357566336312
2017-04-20,GUATRON,108.0,512,0.5335423066909659
2017-04-20,GUAVIO,107.0,1250,0.3767449532862211
2017-04-20,JAGUAS,57.618069999999996,170,0.9107807807807807
2017-04-20,LA TASAJERA,140.0,306,0.6429361922260476
2017-04-20,MIEL I,103.5,396,0.8007000365660424
2017-04-20,PAGUA,57.618080000000006,600,0.4293196367953017
2017-04-20,PLAYAS,57.61806,207,0.9822283341982356
2017-04-20,PORCE II,137.0,405,0.8715890579376058
2017-04-20,PORCE III,57.6181,700,0.5891891891891892
2017-04-20,PRADO,57.618030000000005,51,0.7906416083916084
2017-04-20,SALVAJINA,280.0,315,0.6703154463973926
2017-04-20,SAN CARLOS,57.61801,1240,0.4844179975429975
2017-04-20,SOGAMOSO,57.61809,819,0.8877625834745341
2017-04-20,URRA,57.61804,338,0.6451303250236669
2017-04-21,ALBAN,104.0,429,0.31596529284164854
2017-04-21,BETANIA,57.618019999999994,540,0.8364182576608374
2017-04-21,CALIMA,150.0,132,0.8438264835974936
2017-04-21,CHIVOR,107.5,1000,0.13311571740478179
2017-04-21,EL QUIMBO,57.61801,400,0.5303660408866863
2017-04-21,GUATAPE,57.6181,560,0.8973103083026437
2017-04-21,GUATRON,57.618109999999994,512,0.520058838844051
2017-04-21,GUAVIO,105.0,1250,0.379085662647146
2017-04-21,JAGUAS,57.618080000000006,170,0.8854172282518739
2017-04-21,LA TASAJERA,145.0,306,0.6569608805009008
2017-04-21,MIEL I,103.5,396,0.8082163897127534
2017-04-21,PAGUA,57.618069999999996,600,0.4322302726117833
2017-04-21,PLAYAS,57.61805,207,1.0555537104307213
2017-04-21,PORCE II,57.618030000000005,405,0.8196926386967882
2017-04-21,PORCE III,142.0,700,0.7185523062494671
2017-04-21,PRADO,57.61809,51,0.8336276223776223
2017-04-21,SALVAJINA,280.0,315,0.6816331044115935
2017-04-21,SAN CARLOS,57.61804,1240,0.3602856265356265
2017-04-21,SOGAMOSO,57.618,819,0.9264587860061797
2017-04-21,URRA,57.61806,338,0.6414250552224676
2017-04-22,ALBAN,101.0,429,0.32131507592190883
2017-04-22,BETANIA,57.618030000000005,540,0.847198780683459
2017-04-22,CALIMA,150.0,132,0.8480745484703281
2017-04-22,CHIVOR,103.0,1000,0.12484550347269018
2017-04-22,EL QUIMBO,57.618069999999996,400,0.5241686643143804
2017-04-22,GUATAPE,147.0,560,0.9001282837149316
2017-04-22,GUATRON,57.6181,512,0.5014595157511065
2017-04-22,GUAVIO,104.9,1250,0.3803568798829526
2017-04-22,JAGUAS,57.61801,170,0.8743869854106073
2017-04-22,LA TASAJERA,121.0,306,0.6698719206550242
2017-04-22,MIEL I,98.0,396,0.8159789542111893
2017-04-22,PAGUA,57.61806,600,0.43294299935439534
2017-04-22,PLAYAS,57.61805,207,0.9509849507005709
2017-04-22,PORCE II,57.618019999999994,405,0.7407053941908714
2017-04-22,PORCE III,57.618109999999994,700,0.7516352630232757
2017-04-22,PRADO,57.61804,51,0.8380454545454545
2017-04-22,SALVAJINA,280.0,315,0.6913112559655453
2017-04-22,SAN CARLOS,57.61809,1240,0.21752149877149873
2017-04-22,SOGAMOSO,57.618,819,0.941586165653344
2017-04-22,URRA,57.618080000000006,338,0.6417608078258126
2017-04-23,ALBAN,97.0,429,0.352074295010846
2017-04-23,BETANIA,57.61806,540,0.8371747152254132
2017-04-23,CALIMA,150.0,132,0.8513684113527461
2017-04-23,CHIVOR,95.0,1000,0.11454217094800398
2017-04-23,EL QUIMBO,57.618080000000006,400,0.5199551988220612
2017-04-23,GUATAPE,147.0,560,0.9031345900168201
2017-04-23,GUATRON,57.618,512,0.47606404582140066
2017-04-23,GUAVIO,100.0,1250,0.38114063859696096
2017-04-23,JAGUAS,57.61801,170,0.8616741150599417
2017-04-23,LA TASAJERA,121.0,306,0.6797104835976382
2017-04-23,MIEL I,57.618030000000005,396,0.8102072075732337
2017-04-23,PAGUA,57.61804,600,0.43186871316408776
2017-04-23,PLAYAS,57.618069999999996,207,0.8499356512714064
2017-04-23,PORCE II,57.6181,405,0.5990779160903643
2017-04-23,PORCE III,57.618109999999994,700,0.7834751470713616
2017-04-23,PRADO,57.61805,51,0.8318566433566433
2017-04-23,SALVAJINA,280.0,315,0.6981713421022
2017-04-23,SAN CARLOS,98.0,1240,0.38590448402948396
2017-04-23,SOGAMOSO,57.618019999999994,819,0.9499120901026612
2017-04-23,URRA,57.61809,338,0.6425793625749449
2017-04-24,ALBAN,96.0,429,0.3300081344902386
2017-04-24,BETANIA,57.61806,540,0.8091825766083748
2017-04-24,CALIMA,150.0,132,0.8570484703280502
2017-04-24,CHIVOR,110.0,1000,0.11335336981230401
2017-04-24,EL QUIMBO,57.61804,400,0.5120991012829836
2017-04-24,GUATAPE,57.618080000000006,560,0.8994287794902978
2017-04-24,GUATRON,57.618030000000005,512,0.45622520177037224
2017-04-24,GUAVIO,57.618019999999994,1250,0.3759665018695074
2017-04-24,JAGUAS,57.6181,170,0.8448480764228795
2017-04-24,LA TASAJERA,121.0,306,0.6878574359157316
2017-04-24,MIEL I,57.618,396,0.8054645918823385
2017-04-24,PAGUA,90.0,600,0.43181460732657184
2017-04-24,PLAYAS,57.61805,207,0.9033419823559939
2017-04-24,PORCE II,130.0,405,0.6561380052251422
2017-04-24,PORCE III,57.61801,700,0.6975189700741751
2017-04-24,PRADO,57.618109999999994,51,0.823944055944056
2017-04-24,SALVAJINA,280.0,315,0.7030421371202421
2017-04-24,SAN CARLOS,80.0,1240,0.37588912776412775
2017-04-24,SOGAMOSO,57.61809,819,0.9609650154490184
2017-04-24,URRA,57.618069999999996,338,0.6456061849163774
