Fecha,Recurso,Precio de Oferta Declarado $/kWh,Capacidad Efectiva Neta (MW)
2017-07-30,PAGUA,61.42302,600
2017-07-30,PLAYAS,61.42303,207
2017-07-30,PORCE II,110,405
2017-07-30,PORCE III,62,700
2017-07-30,PRADO,75,51
2017-07-30,SALVAJINA,144,315
2017-07-30,SAN CARLOS,61.42307,1240
2017-07-30,SOGAMOSO,61.42305,819
2017-07-30,URRA,61.42306,338
2017-07-31,ALBAN,80,429
2017-07-31,BETANIA,62.8,540
2017-07-31,CALIMA,115,132
2017-07-31,CHIVOR,61.42308,1000
2017-07-31,EL QUIMBO,61.42302,400
2017-07-31,GUATAPE,61.42304,560
2017-07-31,GUATRON,61.5,512
2017-07-31,GUAVIO,61.423,1250
2017-07-31,JAGUAS,66.95,170
2017-07-31,LA TASAJERA,61.42307,306
2017-07-31,MIEL I,139,396
2017-07-31,PAGUA,61.42301,600
2017-07-31,PLAYAS,61.42309,207
2017-07-31,PORCE II,110,405
2017-07-31,PORCE III,61.42306,700
2017-07-31,PRADO,66,51
2017-07-31,SALVAJINA,135,315
2017-07-31,SAN CARLOS,61.4231,1240
2017-07-31,SOGAMOSO,61.42305,819
2017-07-31,URRA,61.42303,338
2017-08-01,ALBAN,85,429
2017-08-01,BETANIA,61.529,540
2017-08-01,CALIMA,100,132
2017-08-01,CHIVOR,61.52911,1000
2017-08-01,EL QUIMBO,61.52903,400
2017-08-01,GUATAPE,61.5291,560
2017-08-01,GUATRON,61.6,512
2017-08-01,GUAVIO,61.52902,1250
2017-08-01,JAGUAS,66.95,170
2017-08-01,LA TASAJERA,61.52905,306
2017-08-01,MIEL I,114.999,396
2017-08-01,PAGUA,61.52908,600
2017-08-01,PLAYAS,61.52909,207
2017-08-01,PORCE II,61.52901,405
2017-08-01,PORCE III,150,700
2017-08-01,PRADO,66,51
2017-08-01,SALVAJINA,135,315
2017-08-01,SAN CARLOS,61.52907,1240
2017-08-01,SOGAMOSO,61.52904,819
2017-08-01,URRA,61.52906,338
2017-08-02,ALBAN,95,429
2017-08-02,BETANIA,61.52912,540
2017-08-02,CALIMA,130,132
2017-08-02,CHIVOR,61.52902,1000
2017-08-02,EL QUIMBO,61.52904,400
2017-08-02,GUATAPE,61.52911,560
2017-08-02,GUATRON,80,512
2017-08-02,GUAVIO,61.529,1250
2017-08-02,JAGUAS,66.95,170
2017-08-02,LA TASAJERA,61.52906,306
2017-08-02,MIEL I,134,396
2017-08-02,PAGUA,61.52901,600
2017-08-02,PLAYAS,61.52905,207
2017-08-02,PORCE II,61.5291,405
2017-08-02,PORCE III,61.52907,700
2017-08-02,PRADO,66,51
2017-08-02,SALVAJINA,135,315
2017-08-02,SAN CARLOS,61.52909,1240
2017-08-02,SOGAMOSO,61.52903,819
2017-08-02,URRA,61.52908,338
2017-08-03,ALBAN,75,429
2017-08-03,BETANIA,61.52909,540
2017-08-03,CALIMA,130,132
2017-08-03,CHIVOR,61.52902,1000
2017-08-03,EL QUIMBO,61.5291,400
2017-08-03,GUATAPE,61.52908,560
2017-08-03,GUATRON,61.52912,512
2017-08-03,GUAVIO,61.52907,1250
2017-08-03,JAGUAS,66.95,170
2017-08-03,LA TASAJERA,61.52911,306
2017-08-03,MIEL I,69.999,396
2017-08-03,PAGUA,61.52901,600
2017-08-03,PLAYAS,61.52905,207
2017-08-03,PORCE II,61.529,405
2017-08-03,PORCE III,90,700
2017-08-03,PRADO,66,51
2017-08-03,SALVAJINA,131,315
2017-08-03,SAN CARLOS,61.52903,1240
2017-08-03,SOGAMOSO,61.52906,819
2017-08-03,URRA,61.52904,338
2017-08-04,ALBAN,79.999,429
2017-08-04,BETANIA,61.52903,540
2017-08-04,CALIMA,130,132
2017-08-04,CHIVOR,61.52904,1000
2017-08-04,EL QUIMBO,61.529,400
2017-08-04,GUATAPE,61.52905,560
2017-08-04,GUATRON,61.52909,512
2017-08-04,GUAVIO,61.52907,1250
2017-08-04,JAGUAS,66.95,170
2017-08-04,LA TASAJERA,61.52912,306
2017-08-04,MIEL I,66.999,396
2017-08-04,PAGUA,61.52902,600
2017-08-04,PLAYAS,61.52911,207
2017-08-04,PORCE II,69,405
2017-08-04,PORCE III,61.52908,700
2017-08-04,PRADO,66,51
2017-08-04,SALVAJINA,95,315
2017-08-04,SAN CARLOS,61.52906,1240
2017-08-04,SOGAMOSO,61.5291,819
2017-08-04,URRA,61.52901,338
2017-08-05,ALBAN,73.999,429
2017-08-05,BETANIA,61.52908,540
2017-08-05,CALIMA,130,132
2017-08-05,CHIVOR,61.52907,1000
2017-08-05,EL QUIMBO,62,400
2017-08-05,GUATAPE,61.52904,560
2017-08-05,GUATRON,66.229,512
2017-08-05,GUAVIO,61.52901,1250
2017-08-05,JAGUAS,66.95,170
2017-08-05,LA TASAJERA,61.52902,306
2017-08-05,MIEL I,66.999,396
2017-08-05,PAGUA,61.5291,600
2017-08-05,PLAYAS,61.52906,207
2017-08-05,PORCE II,61.529,405
2017-08-05,PORCE III,61.52911,700
2017-08-05,PRADO,66,51
2017-08-05,SALVAJINA,95,315
2017-08-05,SAN CARLOS,61.52909,1240
2017-08-05,SOGAMOSO,61.52903,819
2017-08-05,URRA,61.52905,338
2017-08-06,ALBAN,73.999,429
2017-08-06,BETANIA,61.52911,540
2017-08-06,CALIMA,130,132
2017-08-06,CHIVOR,61.52901,1000
2017-08-06,EL QUIMBO,61.52909,400
2017-08-06,GUATAPE,61.52903,560
2017-08-06,GUATRON,61.52904,512
2017-08-06,GUAVIO,61.52912,1250
2017-08-06,JAGUAS,66.95,170
2017-08-06,LA TASAJERA,61.52907,306
2017-08-06,MIEL I,66.999,396
2017-08-06,PAGUA,61.5291,600
2017-08-06,PLAYAS,61.52908,207
2017-08-06,PORCE II,61.52913,405
2017-08-06,PORCE III,61.52906,700
2017-08-06,PRADO,66.5,51
2017-08-06,SALVAJINA,95,315
2017-08-06,SAN CARLOS,61.52902,1240
2017-08-06,SOGAMOSO,61.52905,819
2017-08-06,URRA,61.529,338
2017-08-07,ALBAN,73.999,429
2017-08-07,BETANIA,61.5291,540
2017-08-07,CALIMA,130,132
2017-08-07,CHIVOR,61.52907,1000
2017-08-07,EL QUIMBO,61.52905,400
2017-08-07,GUATAPE,61.52908,560
2017-08-07,GUATRON,61.52901,512
2017-08-07,GUAVIO,61.52912,1250
2017-08-07,JAGUAS,66.95,170
2017-08-07,LA TASAJERA,61.52906,306
2017-08-07,MIEL I,66.999,396
2017-08-07,PAGUA,61.529,600
2017-08-07,PLAYAS,61.52902,207
2017-08-07,PORCE II,61.52904,405
2017-08-07,PORCE III,66.229,700
2017-08-07,PRADO,66.5,51
2017-08-07,SALVAJINA,95,315
2017-08-07,SAN CARLOS,61.52903,1240
2017-08-07,SOGAMOSO,61.52909,819
2017-08-07,URRA,61.52911,338
2017-08-08,ALBAN,73.999,429
2017-08-08,BETANIA,61.52906,540
2017-08-08,CALIMA,130,132
2017-08-08,CHIVOR,61.529,1000
2017-08-08,EL QUIMBO,62,400
2017-08-08,GUATAPE,61.52908,560
2017-08-08,GUATRON,75,512
2017-08-08,GUAVIO,61.52903,1250
2017-08-08,JAGUAS,66.95,170
2017-08-08,LA TASAJERA,61.5291,306
2017-08-08,MIEL I,66.999,396
2017-08-08,PAGUA,61.52905,600
2017-08-08,PLAYAS,61.52911,207
2017-08-08,PORCE II,61.52901,405
2017-08-08,PORCE III,61.52909,700
2017-08-08,PRADO,66.1,51
2017-08-08,SALVAJINA,80,315
2017-08-08,SAN CARLOS,61.52904,1240
2017-08-08,SOGAMOSO,61.52907,819
2017-08-08,URRA,61.52902,338
2017-08-09,ALBAN,66.1,429
2017-08-09,BETANIA,61.52904,540
2017-08-09,CALIMA,78,132
2017-08-09,CHIVOR,61.52905,1000
2017-08-09,EL QUIMBO,62,400
2017-08-09,GUATAPE,61.529,560
2017-08-09,GUATRON,61.52911,512
2017-08-09,GUAVIO,61.52901,1250
2017-08-09,JAGUAS,66.95,170
2017-08-09,LA TASAJERA,61.52907,306
2017-08-09,MIEL I,120,396
2017-08-09,PAGUA,61.5291,600
2017-08-09,PLAYAS,61.52903,207
2017-08-09,PORCE II,75,405
2017-08-09,PORCE III,61.52909,700
2017-08-09,PRADO,66,51
2017-08-09,SALVAJINA,100,315
2017-08-09,SAN CARLOS,61.52908,1240
2017-08-09,SOGAMOSO,61.52902,819
2017-08-09,URRA,61.52906,338
2017-08-10,ALBAN,66.9,429
2017-08-10,BETANIA,61.52903,540
2017-08-10,CALIMA,66.5,132
2017-08-10,CHIVOR,61.52901,1000
2017-08-10,EL QUIMBO,61.52912,400
2017-08-10,GUATAPE,61.52902,560
2017-08-10,GUATRON,61.5291,512
2017-08-10,GUAVIO,61.52908,1250
2017-08-10,JAGUAS,66.95,170
2017-08-10,LA TASAJERA,61.52905,306
2017-08-10,MIEL I,120,396
2017-08-10,PAGUA,61.52906,600
2017-08-10,PLAYAS,61.529,207
2017-08-10,PORCE II,75,405
2017-08-10,PORCE III,61.52911,700
2017-08-10,PRADO,66.6,51
2017-08-10,SALVAJINA,100,315
2017-08-10,SAN CARLOS,61.52909,1240
2017-08-10,SOGAMOSO,61.52904,819
2017-08-10,URRA,61.52907,338
2017-08-11,ALBAN,66.7,429
2017-08-11,BETANIA,61.5291,540
2017-08-11,CALIMA,74.5,132
2017-08-11,CHIVOR,61.52905,1000
2017-08-11,EL QUIMBO,61.52908,400
2017-08-11,GUATAPE,61.52911,560
2017-08-11,GUATRON,61.52903,512
2017-08-11,GUAVIO,61.52907,1250
2017-08-11,JAGUAS,66.95,170
2017-08-11,LA TASAJERA,61.52901,306
2017-08-11,MIEL I,120,396
2017-08-11,PAGUA,61.52902,600
2017-08-11,PLAYAS,61.52913,207
2017-08-11,PORCE II,61.52912,405
2017-08-11,PORCE III,61.52904,700
2017-08-11,PRADO,66.8,51
2017-08-11,SALVAJINA,100,315
2017-08-11,SAN CARLOS,61.52909,1240
2017-08-11,SOGAMOSO,61.52906,819
2017-08-11,URRA,61.529,338
2017-08-12,ALBAN,66.8,429
2017-08-12,BETANIA,61.52904,540
2017-08-12,CALIMA,105,132
2017-08-12,CHIVOR,61.52901,1000
2017-08-12,EL QUIMBO,62,400
2017-08-12,GUATAPE,61.52908,560
2017-08-12,GUATRON,61.5291,512
2017-08-12,GUAVIO,61.52903,1250
2017-08-12,JAGUAS,66.95,170
2017-08-12,LA TASAJERA,61.52909,306
2017-08-12,MIEL I,120,396
2017-08-12,PAGUA,61.52902,600
2017-08-12,PLAYAS,61.529,207
2017-08-12,PORCE II,61.52911,405
2017-08-12,PORCE III,64.9,700
2017-08-12,PRADO,61.53,51
2017-08-12,SALVAJINA,100,315
2017-08-12,SAN CARLOS,61.52905,1240
2017-08-12,SOGAMOSO,61.52906,819
2017-08-12,URRA,61.52907,338
2017-08-13,ALBAN,61.53,429
2017-08-13,BETANIA,61.52908,540
2017-08-13,CALIMA,105,132
2017-08-13,CHIVOR,65,1000
2017-08-13,EL QUIMBO,61.52909,400
2017-08-13,GUATAPE,61.52907,560
2017-08-13,GUATRON,61.52901,512
2017-08-13,GUAVIO,61.52905,1250
2017-08-13,JAGUAS,66.95,170
2017-08-13,LA TASAJERA,61.52906,306
2017-08-13,MIEL I,150,396
2017-08-13,PAGUA,62.1,600
2017-08-13,PLAYAS,61.52904,207
2017-08-13,PORCE II,61.529,405
2017-08-13,PORCE III,64.9,700
2017-08-13,PRADO,61.531,51
2017-08-13,SALVAJINA,100,315
2017-08-13,SAN CARLOS,61.52902,1240
2017-08-13,SOGAMOSO,61.52903,819
2017-08-13,URRA,61.5291,338
2017-08-14,ALBAN,61.531,429
2017-08-14,BETANIA,61.52905,540
2017-08-14,CALIMA,105,132
2017-08-14,CHIVOR,61.52903,1000
2017-08-14,EL QUIMBO,61.52907,400
2017-08-14,GUATAPE,61.52901,560
2017-08-14,GUATRON,61.52902,512
2017-08-14,GUAVIO,61.9,1250
2017-08-14,JAGUAS,66.95,170
2017-08-14,LA TASAJERA,61.52908,306
2017-08-14,MIEL I,150,396
2017-08-14,PAGUA,65.15,600
2017-08-14,PLAYAS,61.52904,207
2017-08-14,PORCE II,61.52906,405
2017-08-14,PORCE III,61.5291,700
2017-08-14,PRADO,61.53,51
2017-08-14,SALVAJINA,100,315
2017-08-14,SAN CARLOS,61.52909,1240
2017-08-14,SOGAMOSO,61.529,819
2017-08-14,URRA,61.52911,338
2017-08-15,ALBAN,64.5,429
2017-08-15,BETANIA,61.79,540
2017-08-15,CALIMA,74,132
2017-08-15,CHIVOR,70,1000
2017-08-15,EL QUIMBO,61.52909,400
2017-08-15,GUATAPE,61.52902,560
2017-08-15,GUATRON,61.52904,512
2017-08-15,GUAVIO,62.05,1250
2017-08-15,JAGUAS,66.95,170
2017-08-15,LA TASAJERA,61.52905,306
2017-08-15,MIEL I,150,396
2017-08-15,PAGUA,70.2,600
2017-08-15,PLAYAS,61.52908,207
2017-08-15,PORCE II,61.529,405
2017-08-15,PORCE III,61.52907,700
2017-08-15,PRADO,61.7,51
2017-08-15,SALVAJINA,100,315
2017-08-15,SAN CARLOS,61.52903,1240
2017-08-15,SOGAMOSO,61.52906,819
2017-08-15,URRA,61.52901,338
2017-08-16,ALBAN,69.5,429
2017-08-16,BETANIA,68,540
2017-08-16,CALIMA,74,132
2017-08-16,CHIVOR,61.529,1000
2017-08-16,EL QUIMBO,61.52902,400
2017-08-16,GUATAPE,61.52908,560
2017-08-16,GUATRON,75,512
2017-08-16,GUAVIO,61.52901,1250
2017-08-16,JAGUAS,66.95,170
2017-08-16,LA TASAJERA,61.52903,306
2017-08-16,MIEL I,150,396
2017-08-16,PAGUA,73.1,600
2017-08-16,PLAYAS,61.52909,207
2017-08-16,PORCE II,61.52907,405
2017-08-16,PORCE III,61.52904,700
2017-08-16,PRADO,64.5,51
2017-08-16,SALVAJINA,100,315
2017-08-16,SAN CARLOS,61.5291,1240
2017-08-16,SOGAMOSO,61.52905,819
2017-08-16,URRA,61.52906,338
2017-08-17,ALBAN,66.5,429
2017-08-17,BETANIA,68.225,540
2017-08-17,CALIMA,73,132
2017-08-17,CHIVOR,61.52901,1000
2017-08-17,EL QUIMBO,61.52903,400
2017-08-17,GUATAPE,61.52906,560
2017-08-17,GUATRON,66.6,512
2017-08-17,GUAVIO,74.5,1250
2017-08-17,JAGUAS,66.95,170
2017-08-17,LA TASAJERA,61.52902,306
2017-08-17,MIEL I,150,396
2017-08-17,PAGUA,75.5,600
2017-08-17,PLAYAS,61.529,207
2017-08-17,PORCE II,75,405
2017-08-17,PORCE III,61.52904,700
2017-08-17,PRADO,64.5,51
2017-08-17,SALVAJINA,100,315
2017-08-17,SAN CARLOS,61.52907,1240
2017-08-17,SOGAMOSO,61.52905,819
2017-08-17,URRA,61.52908,338
2017-08-18,ALBAN,145,429
2017-08-18,BETANIA,68.1,540
2017-08-18,CALIMA,120,132
2017-08-18,CHIVOR,87.114,1000
2017-08-18,EL QUIMBO,61.52903,400
2017-08-18,GUATAPE,61.52902,560
2017-08-18,GUATRON,61.52906,512
2017-08-18,GUAVIO,68.8,1250
2017-08-18,JAGUAS,66.95,170
2017-08-18,LA TASAJERA,61.52904,306
2017-08-18,MIEL I,150,396
2017-08-18,PAGUA,75.5,600
2017-08-18,PLAYAS,61.52905,207
2017-08-18,PORCE II,80,405
2017-08-18,PORCE III,64,700
2017-08-18,PRADO,73,51
2017-08-18,SALVAJINA,140,315
2017-08-18,SAN CARLOS,61.52901,1240
2017-08-18,SOGAMOSO,61.529,819
2017-08-18,URRA,61.52907,338
2017-08-19,ALBAN,115,429
2017-08-19,BETANIA,61.52906,540
2017-08-19,CALIMA,120,132
2017-08-19,CHIVOR,115.114,1000
2017-08-19,EL QUIMBO,61.52904,400
2017-08-19,GUATAPE,61.52901,560
2017-08-19,GUATRON,66.6,512
2017-08-19,GUAVIO,61.52905,1250
2017-08-19,JAGUAS,66.95,170
2017-08-19,LA TASAJERA,61.52902,306
2017-08-19,MIEL I,150,396
2017-08-19,PAGUA,140,600
2017-08-19,PLAYAS,61.529,207
2017-08-19,PORCE II,121,405
2017-08-19,PORCE III,86,700
2017-08-19,PRADO,69.999,51
2017-08-19,SALVAJINA,151,315
2017-08-19,SAN CARLOS,61.52903,1240
2017-08-19,SOGAMOSO,66.945,819
2017-08-19,URRA,61.52907,338
2017-08-20,ALBAN,110,429
2017-08-20,BETANIA,138,540
2017-08-20,CALIMA,120,132
2017-08-20,CHIVOR,125.114,1000
2017-08-20,EL QUIMBO,61.529,400
2017-08-20,GUATAPE,61.52904,560
2017-08-20,GUATRON,121,512
2017-08-20,GUAVIO,73,1250
2017-08-20,JAGUAS,68.5,170
2017-08-20,LA TASAJERA,61.52902,306
2017-08-20,MIEL I,150,396
2017-08-20,PAGUA,70,600
2017-08-20,PLAYAS,61.52905,207
2017-08-20,PORCE II,66.6,405
2017-08-20,PORCE III,90,700
2017-08-20,PRADO,69.999,51
2017-08-20,SALVAJINA,151,315
2017-08-20,SAN CARLOS,61.52901,1240
2017-08-20,SOGAMOSO,104,819
2017-08-20,URRA,61.52903,338
2017-08-21,ALBAN,108.999,429
2017-08-21,BETANIA,61.52903,540
2017-08-21,CALIMA,120,132
2017-08-21,CHIVOR,125.114,1000
2017-08-21,EL QUIMBO,91,400
2017-08-21,GUATAPE,61.52904,560
2017-08-21,GUATRON,66.6,512
2017-08-21,GUAVIO,92,1250
2017-08-21,JAGUAS,61.52902,170
2017-08-21,LA TASAJERA,61.52901,306
2017-08-21,MIEL I,119.999,396
2017-08-21,PAGUA,61.52905,600
2017-08-21,PLAYAS,61.52907,207
2017-08-21,PORCE II,145,405
2017-08-21,PORCE III,121,700
2017-08-21,PRADO,84.999,51
2017-08-21,SALVAJINA,151,315
2017-08-21,SAN CARLOS,61.529,1240
2017-08-21,SOGAMOSO,99,819
2017-08-21,URRA,61.52906,338
2017-08-22,ALBAN,121.001,429
2017-08-22,BETANIA,91,540
2017-08-22,CALIMA,124.999,132
2017-08-22,CHIVOR,61.52904,1000
2017-08-22,EL QUIMBO,61.52903,400
2017-08-22,GUATAPE,61.52901,560
2017-08-22,GUATRON,145,512
2017-08-22,GUAVIO,99.5,1250
2017-08-22,JAGUAS,67.601,170
2017-08-22,LA TASAJERA,61.529,306
2017-08-22,MIEL I,67.6,396
2017-08-22,PAGUA,61.52907,600
2017-08-22,PLAYAS,61.52906,207
2017-08-22,PORCE II,113,405
2017-08-22,PORCE III,90,700
2017-08-22,PRADO,94.999,51
2017-08-22,SALVAJINA,150,315
2017-08-22,SAN CARLOS,61.52905,1240
2017-08-22,SOGAMOSO,89.999,819
2017-08-22,URRA,61.52902,338
2017-08-23,ALBAN,98.999,429
2017-08-23,BETANIA,91.5,540
2017-08-23,CALIMA,112.5,132
2017-08-23,CHIVOR,61.52906,1000
2017-08-23,EL QUIMBO,61.52902,400
2017-08-23,GUATAPE,61.52907,560
2017-08-23,GUATRON,66.9,512
2017-08-23,GUAVIO,103,1250
2017-08-23,JAGUAS,150.00001,170
2017-08-23,LA TASAJERA,129,306
2017-08-23,MIEL I,61.52903,396
2017-08-23,PAGUA,61.52901,600
2017-08-23,PLAYAS,61.52905,207
2017-08-23,PORCE II,89,405
2017-08-23,PORCE III,105.00001,700
2017-08-23,PRADO,90.499,51
2017-08-23,SALVAJINA,150,315
2017-08-23,SAN CARLOS,61.52904,1240
2017-08-23,SOGAMOSO,105,819
2017-08-23,URRA,61.529,338
2017-08-24,ALBAN,104.5,429
2017-08-24,BETANIA,61.52903,540
2017-08-24,CALIMA,110,132
2017-08-24,CHIVOR,111.56,1000
2017-08-24,EL QUIMBO,61.529,400
2017-08-24,GUATAPE,61.52901,560
2017-08-24,GUATRON,66.9,512
2017-08-24,GUAVIO,103,1250
2017-08-24,JAGUAS,119.7,170
2017-08-24,LA TASAJERA,129,306
2017-08-24,MIEL I,61.52904,396
2017-08-24,PAGUA,97.5,600
2017-08-24,PLAYAS,61.52902,207
2017-08-24,PORCE II,130,405
2017-08-24,PORCE III,85,700
2017-08-24,PRADO,102.5,51
2017-08-24,SALVAJINA,150,315
2017-08-24,SAN CARLOS,61.52906,1240
2017-08-24,SOGAMOSO,101,819
2017-08-24,URRA,61.52905,338
2017-08-25,ALBAN,113.5,429
2017-08-25,BETANIA,61.52906,540
2017-08-25,CALIMA,110.5,132
2017-08-25,CHIVOR,61.52905,1000
2017-08-25,EL QUIMBO,61.52902,400
2017-08-25,GUATAPE,61.52907,560
2017-08-25,GUATRON,83,512
2017-08-25,GUAVIO,110.8,1250
2017-08-25,JAGUAS,61.52901,170
2017-08-25,LA TASAJERA,61.52903,306
2017-08-25,MIEL I,150.00001,396
2017-08-25,PAGUA,107,600
2017-08-25,PLAYAS,61.52908,207
2017-08-25,PORCE II,91,405
2017-08-25,PORCE III,119,700
2017-08-25,PRADO,106,51
2017-08-25,SALVAJINA,150,315
2017-08-25,SAN CARLOS,61.52904,1240
2017-08-25,SOGAMOSO,110.50001,819
2017-08-25,URRA,61.529,338
2017-08-26,ALBAN,115,429
2017-08-26,BETANIA,61.52902,540
2017-08-26,CALIMA,113,132
2017-08-26,CHIVOR,115.1,1000
2017-08-26,EL QUIMBO,61.52906,400
2017-08-26,GUATAPE,61.52901,560
2017-08-26,GUATRON,83,512
2017-08-26,GUAVIO,107.2,1250
2017-08-26,JAGUAS,61.52903,170
2017-08-26,LA TASAJERA,123,306
2017-08-26,MIEL I,150.00001,396
2017-08-26,PAGUA,106.3,600
2017-08-26,PLAYAS,61.52905,207
2017-08-26,PORCE II,131,405
2017-08-26,PORCE III,61.52904,700
2017-08-26,PRADO,105,51
2017-08-26,SALVAJINA,150,315
2017-08-26,SAN CARLOS,61.52907,1240
2017-08-26,SOGAMOSO,104.9,819
2017-08-26,URRA,61.529,338
2017-08-27,ALBAN,120,429
2017-08-27,BETANIA,61.52905,540
2017-08-27,CALIMA,122,132
2017-08-27,CHIVOR,115.3,1000
2017-08-27,EL QUIMBO,61.52906,400
2017-08-27,GUATAPE,61.52903,560
2017-08-27,GUATRON,105,512
2017-08-27,GUAVIO,106,1250
2017-08-27,JAGUAS,150,170
2017-08-27,LA TASAJERA,123,306
2017-08-27,MIEL I,61.52901,396
2017-08-27,PAGUA,190,600
2017-08-27,PLAYAS,61.529,207
2017-08-27,PORCE II,131,405
2017-08-27,PORCE III,61.52907,700
2017-08-27,PRADO,106.5,51
2017-08-27,SALVAJINA,150.00001,315
2017-08-27,SAN CARLOS,61.52902,1240
2017-08-27,SOGAMOSO,104.9,819
2017-08-27,URRA,61.52904,338
2017-08-28,ALBAN,113,429
2017-08-28,BETANIA,61.52901,540
2017-08-28,CALIMA,122,132
2017-08-28,CHIVOR,128.9,1000
2017-08-28,EL QUIMBO,61.52903,400
2017-08-28,GUATAPE,61.52904,560
2017-08-28,GUATRON,105,512
2017-08-28,GUAVIO,115.7,1250
2017-08-28,JAGUAS,61.529,170
2017-08-28,LA TASAJERA,129,306
2017-08-28,MIEL I,150,396
2017-08-28,PAGUA,122.7,600
2017-08-28,PLAYAS,61.52902,207
2017-08-28,PORCE II,61.52906,405
2017-08-28,PORCE III,137,700
2017-08-28,PRADO,105.9,51
2017-08-28,SALVAJINA,135,315
2017-08-28,SAN CARLOS,61.52907,1240
2017-08-28,SOGAMOSO,104.9,819
2017-08-28,URRA,61.52905,338
2017-08-29,ALBAN,130,429
2017-08-29,BETANIA,61.52901,540
2017-08-29,CALIMA,126,132
2017-08-29,CHIVOR,61.52904,1000
2017-08-29,EL QUIMBO,61.52906,400
2017-08-29,GUATAPE,61.529,560
2017-08-29,GUATRON,109,512
2017-08-29,GUAVIO,129.1,1250
2017-08-29,JAGUAS,61.52905,170
2017-08-29,LA TASAJERA,139,306
2017-08-29,MIEL I,150,396
2017-08-29,PAGUA,190,600
2017-08-29,PLAYAS,61.52908,207
2017-08-29,PORCE II,143,405
2017-08-29,PORCE III,61.52907,700
2017-08-29,PRADO,114,51
2017-08-29,SALVAJINA,120,315
2017-08-29,SAN CARLOS,61.52903,1240
2017-08-29,SOGAMOSO,115.499,819
2017-08-29,URRA,61.52902,338
2017-08-30,ALBAN,142,429
2017-08-30,BETANIA,61.52903,540
2017-08-30,CALIMA,134,132
2017-08-30,CHIVOR,61.52908,1000
2017-08-30,EL QUIMBO,61.52904,400
2017-08-30,GUATAPE,61.52902,560
2017-08-30,GUATRON,113,512
2017-08-30,GUAVIO,132.1,1250
2017-08-30,JAGUAS,150,170
2017-08-30,LA TASAJERA,61.52906,306
2017-08-30,MIEL I,61.52907,396
2017-08-30,PAGUA,190,600
2017-08-30,PLAYAS,61.52901,207
2017-08-30,PORCE II,127,405
2017-08-30,PORCE III,143,700
2017-08-30,PRADO,116,51
2017-08-30,SALVAJINA,125,315
2017-08-30,SAN CARLOS,61.529,1240
2017-08-30,SOGAMOSO,126.2,819
2017-08-30,URRA,61.52905,338
2017-08-31,ALBAN,150.00001,429
2017-08-31,BETANIA,61.52904,540
2017-08-31,CALIMA,131.3,132
2017-08-31,CHIVOR,134.609,1000
2017-08-31,EL QUIMBO,61.52905,400
2017-08-31,GUATAPE,61.52903,560
2017-08-31,GUATRON,113,512
2017-08-31,GUAVIO,134.25,1250
2017-08-31,JAGUAS,61.52902,170
2017-08-31,LA TASAJERA,61.52907,306
2017-08-31,MIEL I,150,396
2017-08-31,PAGUA,126.5,600
2017-08-31,PLAYAS,61.52901,207
2017-08-31,PORCE II,147,405
2017-08-31,PORCE III,125.1,700
2017-08-31,PRADO,124,51
2017-08-31,SALVAJINA,131,315
2017-08-31,SAN CARLOS,61.529,1240
2017-08-31,SOGAMOSO,125.998,819
2017-08-31,URRA,61.52906,338
2017-09-01,ALBAN,143.999,429
2017-09-01,BETANIA,61.50304,540
2017-09-01,CALIMA,130,132
2017-09-01,CHIVOR,61.50307,1000
2017-09-01,EL QUIMBO,61.50306,400
2017-09-01,GUATAPE,61.50301,560
2017-09-01,GUATRON,113,512
2017-09-01,GUAVIO,136.1,1250
2017-09-01,JAGUAS,61.50308,170
2017-09-01,LA TASAJERA,123,306
2017-09-01,MIEL I,133.999,396
2017-09-01,PAGUA,61.50302,600
2017-09-01,PLAYAS,61.50309,207
2017-09-01,PORCE II,61.50303,405
2017-09-01,PORCE III,161,700
2017-09-01,PRADO,125.999,51
2017-09-01,SALVAJINA,126,315
2017-09-01,SAN CARLOS,61.503,1240
2017-09-01,SOGAMOSO,122.999,819
2017-09-01,URRA,61.50305,338
2017-09-02,ALBAN,158,429
2017-09-02,BETANIA,61.50305,540
2017-09-02,CALIMA,160,132
2017-09-02,CHIVOR,132.303,1000
2017-09-02,EL QUIMBO,61.50301,400
2017-09-02,GUATAPE,61.50302,560
2017-09-02,GUATRON,61.50306,512
2017-09-02,GUAVIO,124.8,1250
2017-09-02,JAGUAS,133.999,170
2017-09-02,LA TASAJERA,127,306
2017-09-02,MIEL I,61.503,396
2017-09-02,PAGUA,143.6,600
2017-09-02,PLAYAS,61.50307,207
2017-09-02,PORCE II,165,405
2017-09-02,PORCE III,105,700
2017-09-02,PRADO,127.999,51
2017-09-02,SALVAJINA,128,315
2017-09-02,SAN CARLOS,61.50303,1240
2017-09-02,SOGAMOSO,122.999,819
2017-09-02,URRA,61.50304,338
2017-09-03,ALBAN,158,429
2017-09-03,BETANIA,61.50302,540
2017-09-03,CALIMA,159.999,132
2017-09-03,CHIVOR,126.321,1000
2017-09-03,EL QUIMBO,61.50305,400
2017-09-03,GUATAPE,61.50301,560
2017-09-03,GUATRON,61.50306,512
2017-09-03,GUAVIO,135.7,1250
2017-09-03,JAGUAS,142.5,170
2017-09-03,LA TASAJERA,121,306
2017-09-03,MIEL I,142,396
2017-09-03,PAGUA,61.50307,600
2017-09-03,PLAYAS,61.503,207
