Volumen Util,Capacidad Efectiva Neta (MW),Precio de Oferta Declarado $/kWh
0.5460726909482096,405,61.42301
0.7012115269843976,700,61.42305
1.0018898601398605,51,61.42401
1.0451641252473518,315,70.0
1.1549170761670762,1240,61.42312
0.976999003289146,819,61.423
0.8545364468286526,338,61.42307
0.5643899132321041,429,61.425
0.6279969517086476,540,61.42309
0.9838513638039073,132,95.0
0.6970856357314213,1000,61.42311
0.5537175101678024,400,61.42305
1.0425027093559822,560,61.42307
0.7480590991929185,512,61.42302
0.9755643426123378,1250,61.42312
1.0322390106642074,170,61.42314
0.8156158689951657,306,61.4231
0.8822618128631212,396,120.0
0.5015171293500218,600,61.42301
1.1430347690710951,207,61.42304
0.4629729522053174,405,61.423
0.6931784465853865,700,61.42303
1.0018898601398605,51,65.0
1.0481404958677687,315,90.0
1.145833845208845,1240,61.42308000000001
0.970822386125785,819,61.42306
0.8621420006311139,338,61.42313000000001
0.5730829718004338,429,61.425
0.5909345419541152,540,61.42305
0.985307316623664,132,95.0
0.6908495287384206,1000,61.42306
0.5641075228270531,400,61.42313000000001
1.0436267120432712,560,61.42311
0.7269229367352251,512,61.42309
0.9757321201457356,1250,61.42308000000001
1.02195644463361,170,61.423
0.8137341015715585,306,61.42302
0.8864230284808841,396,120.0
0.5024016285898744,600,61.42307
1.1211541255838091,207,61.4231
0.5510872906101123,405,70.0
0.5945920368317844,700,61.42301
1.0018898601398605,51,65.0
1.0527726690722852,315,90.0
1.1525875307125306,1240,61.42312
0.9641653543307088,819,61.42303
0.8526178605238246,338,61.42304
0.6152114967462039,429,70.0
0.6356481630033692,540,61.42401
0.9867872281607076,132,95.0
0.7008239215791979,1000,61.424
0.5741766549052352,400,61.42302
1.0444338304163827,560,61.4231
0.7068263473053892,512,61.42308000000001
0.9777307239918526,1250,61.42306
1.0031363647111675,170,61.42309
0.8026482812750851,306,61.42307
0.8905614918945274,396,120.0
0.5037881375346231,600,61.42304
1.1434385054488845,207,61.42301
0.6424473643768249,405,75.0
0.6314204109472248,700,77.0
1.0018898601398605,51,80.0
1.0587259923175416,315,90.0
1.1609720515970516,1240,61.42303
0.9587508222864548,819,61.423
0.8361192805301358,338,61.42305
0.5453335140997829,429,65.0
0.6369340606449543,540,61.42307
0.9818706229266496,132,69.0
0.726853733703514,1000,61.42303
0.5819493450408957,400,61.42309
1.0444338304163827,560,61.423
0.6939414215048163,512,61.4231
0.9752314651009344,1250,61.42306
0.9931654489134804,170,61.42311
0.7883417470878895,306,61.42305
0.8944537439564458,396,120.0
0.5065137138929963,600,61.42312
1.1324784639335757,207,61.42304
0.6715959735669279,405,73.0
0.6581507374882769,700,77.0
1.0018898601398605,51,80.0
1.0613845885228728,315,90.0
1.1320930589680591,1240,61.42308000000001
0.9533471543905112,819,61.42302
0.8197696434206375,338,61.42301
0.545667028199566,429,75.0
0.6556176800898443,540,61.423
0.9833505344636934,132,120.00001
0.7553469545450461,1000,61.42307
0.5840207037106868,400,61.42306
1.0434393619160172,560,61.42305
0.6773881801614162,512,61.4231
0.9782313312231647,1250,61.42303
0.9675526707810173,170,61.42308000000001
0.7881867318361012,306,61.42302
0.8975854223377889,396,120.0
0.5088786471458026,600,61.42313000000001
1.14784743124027,207,61.42301
0.7094659597356693,405,83.0
0.5848631596896581,700,61.42309
1.0018898601398605,51,90.0
1.0643609591432897,315,125.0
1.153984950859951,1240,61.42312
0.9553120701684442,819,61.42311
0.8241609340485958,338,61.42304
0.6122044468546637,429,76.0
0.6938063532809242,540,61.42313000000001
0.984829985256174,132,125.0
0.7932978427091476,1000,61.42306
0.5824661297707868,400,61.42303
1.0409432481868155,560,61.42301
0.6545050768029158,512,61.42302
0.9798996872997808,1250,61.423
0.9430616443214868,170,61.42309
0.7864177027774308,306,61.42312
0.8858859139479137,396,61.42311
0.5114932211508424,600,61.42305
1.1618816813700052,207,61.42308000000001
0.5754402950668511,405,61.42304
0.7262315627930769,700,64.0
1.0018898601398605,51,82.0
1.0607158654405773,315,130.0
1.1714527027027026,1240,61.42314
0.9572770856174624,819,61.4231
0.8365093089302621,338,61.42307
0.5593763557483731,429,62.5
0.6978373175036099,540,61.42309
0.985307316623664,132,125.0
0.8083196312569072,1000,61.42305
0.5798780761530243,400,61.42302
1.040132133207142,560,61.42311
0.6692280656079146,512,68.0
0.973400590974726,1250,61.42308000000001
0.9552136388356859,170,145.0
0.7789261313972778,306,61.4231
0.8882346727339211,396,140.0
0.5134757065206074,600,61.42307
1.1071603528801246,207,61.423
0.555280467189181,405,67.0
0.6721152698439765,700,61.42301
1.0018898601398605,51,70.0
1.0534413921545804,315,130.0
1.1518888206388205,1240,61.42304
0.9560489385029404,819,61.42303
0.8332565478068793,338,61.42306
0.5142380694143167,429,62.1
0.6647272581421467,540,61.42303
0.9867872281607076,132,125.0
0.8103179780227678,1000,61.42306
0.57702732063817,400,61.42309
1.0391346733816196,560,61.42307
0.6840510283780266,512,68.0
0.9735670297304276,1250,61.42301
0.9681759712468372,170,145.0
0.7652680211919585,306,61.42304
0.891075854223378,396,140.0
0.515083366307766,600,61.424
1.1071603528801246,207,61.42305
0.5645112955278931,405,67.0
0.607629806462614,700,61.423
1.0018898601398605,51,65.0
1.03723722500291,315,130.0
1.1050783169533172,1240,61.42308000000001
0.955066480613974,819,61.42302
0.8312988324392554,338,61.4231
0.5399837310195228,429,62.0
0.6414158511150329,540,61.42301
0.9882431809804644,132,80.0
0.8166919144271634,1000,61.42312
0.5778024977330065,400,61.42313000000001
1.0378881244391265,560,61.42306
0.6644368653996354,512,61.42303
0.9727361269161257,1250,61.42302
0.9456167979002624,170,61.42304
0.7630409033339874,306,61.423
0.8952366635517817,396,140.0
0.5155891663369223,600,61.42309
1.1765625324338351,207,61.42307
0.4645896726602121,405,61.42305
0.7804834171711144,700,68.0
1.0018898601398605,51,64.0
1.0283389593760912,315,130.0
1.160039926289926,1240,61.42311
0.9516278281670488,819,61.42308000000001
0.8296295361312718,338,61.4231
0.6101979392624729,429,75.0
0.6241914006096583,540,61.42309
0.989221341688168,132,80.0
0.8175877157515477,1000,61.423
0.5705508120774638,400,61.42306
1.0356530651275235,560,61.42302
0.677762561832856,512,62.0
0.9792326413127672,1250,62.00001
0.9322182024544228,170,61.42308000000001
0.7567050785779268,306,61.42305
0.8988831105513346,396,140.0
0.5156480204927422,600,61.42307
1.1946414115204982,207,61.4231
0.5678730597817736,405,68.0
0.6434180237019353,700,61.42301
1.0018898601398605,51,64.0
1.0266994529158422,315,130.0
1.1623694717444717,1240,61.42303
0.9575226751719328,819,61.42311
0.8273360681603029,338,61.42304
0.6804121475054229,429,75.0
0.5984004492218835,540,61.42304
0.9916798746774788,132,120.0
0.8150553024789527,1000,61.42309
0.5635990878156957,400,61.42306
1.034593841793226,560,61.42311
0.672630304608175,512,62.0
0.9782313312231647,1250,65.0
0.9189444562672908,170,61.42305
0.7607504593374838,306,61.42302
0.9072270751229026,396,140.0
0.5165296665764209,600,61.423
1.1646517903476907,207,61.42301
0.6322114645766098,405,72.0
0.5395413078693836,700,61.42308000000001
1.0018898601398605,51,61.999
1.019791060412059,315,130.0
1.153984950859951,1240,61.42307
0.9587508222864548,819,61.42303
0.8306904386241717,338,61.4231
0.4734463123644251,429,61.42308000000001
0.5657011070110701,540,61.42305
0.9916798746774788,132,120.0
0.819792716784819,1000,61.42304
0.5628406101579264,400,61.42312
1.0367661077955894,560,61.42306
0.6818716480083311,512,61.42301
0.9839100437015292,1250,65.0
0.9571454919486416,170,145.0
0.7576988529941668,306,61.42302
0.9103591597936049,396,140.0
0.5178915175875212,600,61.42309
1.1422055007784122,207,61.42303
0.5037428922698634,405,61.42307
0.6850618126012447,700,80.0
1.0018898601398605,51,61.999
1.0158433244092655,315,100.0
1.1844947788697788,1240,61.423
0.9577683643974884,819,61.4231
0.8303004102240455,338,61.42311
0.5536903470715835,429,74.999
0.5785761270656185,540,67.0
0.984328695171397,132,61.42303
0.8260633260555091,1000,61.42311
0.5788402869430155,400,61.42304
1.035528508309509,560,61.42301
0.7276297839104399,512,100.0
0.9777307239918526,1250,61.423
0.9911714076281004,170,150.0
0.7532729802529478,306,61.42305
0.8952366635517817,396,67.089
0.5187598350584168,600,61.4231
1.1230544888427607,207,61.42307
0.6655763024435224,405,145.0
0.5805303094893001,700,61.42306
1.0018898601398605,51,64.0
1.0148568269118847,315,135.0
1.1374493243243242,1240,61.42302
0.9597368683344962,819,61.42309
0.8398794572420323,338,61.42308000000001
0.6613530368763557,429,69.999
0.6510829456120648,540,107.3
0.9872645595281976,132,130.00001
0.8247712876357853,1000,61.42308000000001
0.5850584929206957,400,61.4231
1.0356530651275235,560,61.42302
0.7411801614162977,512,61.42303
0.9750650263452324,1250,61.42305
0.9871830886004114,170,61.42306
0.7645773203232308,306,61.42309
0.9004489497420063,396,130.0
0.5201539454776434,600,61.424
1.1865521536066423,207,61.42307
0.8116520670047642,405,145.0
0.6182854463296102,700,100.0
1.0018898601398605,51,64.0
1.0164963333721335,315,135.0
1.1928792997542996,1240,61.42301
0.959491278780026,819,61.423
0.8378510571158094,338,61.42304
0.5052087852494577,429,61.42311
0.6497962457885449,540,61.42313000000001
0.9882431809804644,132,90.0
0.8181389435474451,1000,61.42306
0.5829871342509046,400,61.4231
1.034220171339182,560,61.42309
0.7295597500650872,512,61.42308000000001
0.9762314364128408,1250,61.424
0.9944742380175452,170,61.42401
0.7638866194545032,306,61.42305
0.901746637955552,396,135.00001
0.5197639169460816,600,61.42301
1.1423466528282304,207,61.42303
0.7738504687259875,405,61.42302
0.7155904169153381,700,68.0
1.0018898601398605,51,61.42304
1.0059905715283437,315,135.0
1.1449032555282554,1240,61.42307
0.9644109438851788,819,61.423
0.8273360681603029,338,61.42312
0.5650596529284165,429,64.999
0.6938063532809242,540,69.1
0.989221341688168,132,67.998
0.8112309406363155,1000,61.42306
0.5767689282732243,400,61.42309
1.0303021238408616,560,61.4231
0.7096042697214268,512,61.42301
0.9778984537117612,1250,61.423
1.0098044501194108,170,66.95
0.7538860843040367,306,61.42303
0.9035810344127088,396,135.0
0.5182843784492992,600,61.42304
1.126755578619616,207,61.42302
0.7011825726141079,405,61.42307
0.8126924716514622,700,61.42313000000001
1.0018898601398605,51,61.42308000000001
0.997474100803166,315,67.999
1.1472312653562653,1240,61.42312
0.9646602212698095,819,61.42311
0.8120082044809088,338,61.42305
0.6356073752711496,429,66.999
0.6666893951548211,540,61.42302
0.9897226317729452,132,63.999
0.8264250608731591,1000,61.42301
0.5700340273475727,400,61.42307
1.0269540218611928,560,61.42309
0.6874865920333246,512,61.42306
0.981068727109292,1250,61.4231
1.018591426071741,170,66.95
0.7403194848284842,306,61.42308000000001
0.9053926786657458,396,135.0
0.5211096070141825,600,67.7
1.129748832381941,207,61.42304
0.7976502228369449,405,100.0
0.7388839628271805,700,61.42303
1.0018898601398605,51,70.0
0.9909480852054476,315,66.998
1.1549170761670762,1240,61.42311
0.9631827967706568,819,61.423
0.7980290312401389,338,61.42305
0.5694061822125813,429,65.999
0.6362842932777154,540,61.4231
0.9808920014743826,132,61.42303
0.8253226052813643,1000,61.42311
0.5656287876747381,400,61.423
1.022300574236354,560,61.42307
0.6692283259567819,512,61.42305
0.9755643426123378,1250,61.42312
1.0315535220259628,170,135.0
0.7273731247435737,306,61.42306
0.8968025027424531,396,66.95
0.5241313076618698,600,68.2
1.1246933056564608,207,61.42308000000001
0.7169294605809129,405,61.42309
0.8193392446073834,700,61.42313000000001
1.0018898601398605,51,80.0
0.979519264346409,315,79.999
1.160039926289926,1240,61.42304
0.9587508222864548,819,61.42302
0.7962196276427896,338,61.42301
0.5005287418655097,429,65.499
0.6324522701748756,540,64.6
0.9823719130114263,132,130.0
0.8593112123417522,1000,62.0
0.5749560517502985,400,61.42309
1.017970998857412,560,61.42307
0.6522423847956261,512,61.42303
0.9824054966387116,1250,61.42301
1.0301825447494741,170,66.95
0.7165832426550598,306,61.42305
0.8918587738187137,396,67.5
0.5270988816460837,600,61.423
1.1477052413077322,207,61.42304
0.8056331642846166,405,100.0
0.7480100605337198,700,61.42308000000001
1.0018898601398605,51,80.0
0.9788662553835408,315,134.0
1.1449032555282554,1240,61.42306
0.9567858068374364,819,61.4231
0.806274534553487,338,61.42302
0.4018953362255965,429,66.499
0.7065891224129632,540,70.1
0.9833505344636934,132,140.0
0.8793633251570123,1000,61.42301
0.5848001005557499,400,61.42309
1.0154957998852507,560,61.42311
0.6650692527987503,512,70.0
0.9750650263452324,1250,61.42306
1.0267551015582512,170,66.95
0.7019454503291175,306,61.42305
0.8928879047657743,396,121.0
0.5302676552054482,600,61.42303
1.1420633108458744,207,61.42302
0.7571799600430307,405,61.423
0.737874499104783,700,61.42304
1.0018898601398605,51,80.0
0.9850582004423234,315,144.0
1.1344226044226042,1240,61.42307
0.9560489385029404,819,61.4231
0.8202688545282424,338,61.42308000000001
0.3173020607375271,429,66.499
0.7174891705438794,540,61.42304
0.984328695171397,132,140.0
0.8860473328122052,1000,61.42303
0.5976240112766091,400,61.42309
1.011793961446232,560,61.42306
0.6849578234834679,512,70.0
0.9755643426123378,1250,61.42301
1.0288115674729847,170,66.95
0.6867580584741076,306,61.42305
0.8939393816275951,396,121.0
0.5290803881958472,600,64.5
1.1334488842760773,207,61.42302
0.6915014599661904,405,61.4231
0.7373774405320146,700,61.42307
1.0018898601398605,51,69.0
0.9889745082062624,315,144.0
1.1653977272727272,1240,61.423
0.9538384331705372,819,61.42311
0.8292313032502366,338,61.42308000000001
0.2330450108459869,429,66.499
0.7573487887052784,540,61.424
0.984829985256174,132,100.0
0.9013964437496068,1000,61.42302
0.6021251380397016,400,61.4231
1.008089156201115,560,61.42308000000001
0.6946982556625878,512,70.0
0.9788984250236676,1250,61.42301
1.024013147005273,170,66.95
0.6712533223924794,306,61.42307
0.8949681062852964,396,139.0
0.5386161567778079,600,66.1
1.1400217955371044,207,61.42306
0.6381842631012755,405,61.423
0.7324563048853271,700,61.42305
1.0018898601398605,51,66.4
0.9870160633220812,315,144.0
1.1381480343980344,1240,61.42309
0.9499120901026612,819,61.42304
0.8327030609024929,338,61.42303
0.25344088937093273,429,69.999
0.7847970479704798,540,62.3
0.984829985256174,132,100.0
0.9135758376236556,1000,61.42301
0.6031836668731652,400,61.42306
1.003780471060155,560,61.42307
0.6941244467586566,512,62.0
0.9805680720644908,1250,61.42309
1.0226421697287835,170,66.95
0.6556007063986157,306,61.42308000000001
0.8960195831471174,396,139.0
0.5440350292604703,600,61.424
1.1383632589517385,207,61.423
0.7122506531427695,405,110.0
0.6524085599795378,700,61.42303
1.0018898601398605,51,66.4
0.9804900477243628,315,144.0
1.1374493243243242,1240,61.42302
0.9450104654639688,819,61.42305
0.8331473650994006,338,61.42304
0.33803145336225593,429,120.0
0.8503152575004008,540,95.0
0.985307316623664,132,115.0
0.9531459967474414,1000,61.9
0.6018625259245294,400,61.42304
1.0000856205528557,560,61.42301
0.6851322572246811,512,61.5
0.9819035506297036,1250,61.423
1.0288115674729847,170,66.95
0.6494762660768119,306,61.42308000000001
0.897048714094178,396,139.0
0.5468431805402253,600,61.42302
1.1281100155682409,207,61.42303
0.7867089288458584,405,110.0
0.6819345212720607,700,62.0
1.0018898601398605,51,75.0
0.9736613898265628,315,144.0
1.1216139434889434,1240,61.42307
0.9464806139738864,819,61.42305
0.8384752287787947,338,61.42306
0.366117136659436,429,80.0
0.9053706080539068,540,62.8
0.9867872281607076,132,115.0
0.9627586547705688,1000,61.42308000000001
0.6055675564054911,400,61.42302
0.9951741098355752,560,61.42304
0.6850244727935434,512,61.5
0.9817371118740018,1250,61.423
1.025384124281762,170,66.95
0.6426472109741522,306,61.42307
0.8978316336895138,396,139.0
0.5500015202948956,600,61.42301
1.1431759211209134,207,61.42309
0.8490717688643001,405,110.0
0.5653900588285445,700,61.42306
1.0018898601398605,51,66.0
0.964556512629496,315,135.0
1.1479299754299754,1240,61.4231
0.9481963520382736,819,61.42305
0.8599267907857371,338,61.42303
0.2808568329718004,429,85.0
0.9185648965185303,540,61.529
0.9813932915591596,132,100.0
0.9653598928991796,1000,61.52911
0.6037130210718166,400,61.52903000000001
0.9908783952766486,560,61.5291
0.6809234574329602,512,61.6
0.9815693821540934,1250,61.52902
1.014540682414698,170,66.95
0.6347186000463796,306,61.52905
0.8918587738187137,396,114.999
0.5514459045754629,600,61.52908000000001
1.1554104826154643,207,61.52909
0.7857153834332259,405,61.52901
0.6723940659902804,700,150.0
1.0018898601398605,51,66.0
0.9490204865556978,315,135.0
1.1488621007371007,1240,61.52907
0.9459929233529352,819,61.52904
0.8746935941937521,338,61.52906
0.2808568329718004,429,95.0
0.9252214022140222,540,61.52911999999999
0.9813932915591596,132,130.0
0.9651531487820876,1000,61.52902
0.5960361282444941,400,61.52904
0.9884330850369992,560,61.52911
0.6981754751366831,512,80.0
0.9792326413127672,1250,61.529
1.0118609160341443,170,66.95
0.6184669722970441,306,61.52906
0.8926416934140495,396,134.0
0.5524281400337381,600,61.52901
1.142488842760768,207,61.52905
0.7057691716612879,405,61.5291
0.6398081677892403,700,61.52907
1.0018898601398605,51,66.0
0.9490204865556978,315,135.0
1.1344226044226042,1240,61.52909
0.9418318548788996,819,61.52903000000001
0.8725793625749448,338,61.52908000000001
0.3116187635574837,429,75.0
0.9037397721803304,540,61.52909
0.9833505344636934,132,130.0
0.9625519106534768,1000,61.52902
0.5907556944182579,400,61.5291
0.9841473252158904,560,61.52908000000001
0.6921947409528768,512,61.52911999999999
0.9742327847532346,1250,61.52907
0.998462557045234,170,66.95
0.6058518703508803,306,61.52911
0.8765798561735668,396,69.999
0.5526825082783181,600,61.52901
1.1599605604566685,207,61.52905
0.6458675272783158,405,61.529
0.7491329184073663,700,90.0
0.99170979020979,51,66.0
0.9222942614363872,315,131.0
1.1428071253071252,1240,61.52903000000001
0.9352362204724408,819,61.52906
0.8638504260018934,338,61.52904
0.38015997830802595,429,79.999
0.8643975613669179,540,61.52903000000001
0.984328695171397,132,130.0
0.9760405042364124,1000,61.52904
0.587129761808567,400,61.529
0.9823208269788106,560,61.52905
0.6890835719864619,512,61.52909
0.9792326413127672,1250,61.52907
1.0078104088340307,170,66.95
0.6068313740880144,306,61.52911999999999
0.8768484134400519,396,66.999
0.5538374534019201,600,61.52902
1.1625687597301504,207,61.52911
0.7085423390195175,405,69.0
0.6525739619745929,700,61.52908000000001
0.9806555944055944,51,66.0
0.9107542777325108,315,95.0
1.1586440417690418,1240,61.52906
0.9325523771553872,819,61.5291
0.8623685705269802,338,61.52901
0.43900759219088936,429,73.999
0.8174169741697417,540,61.52908000000001
0.985307316623664,132,130.0
0.9671514955479482,1000,61.52907
0.5928603621802642,400,62.0
0.9774352083874795,560,61.52904
0.7141377245508982,512,66.229
0.9783977699788664,1250,61.52901
1.0199624033482302,170,66.95
0.5936877218644642,306,61.52902
0.8778775443871125,396,66.999
0.5544173105358519,600,61.5291
1.1277062791904515,207,61.52906
0.6638550791455357,405,61.529
0.6606675760934435,700,61.52911
0.976972027972028,51,66.0
0.9018240018624142,315,95.0
1.1435058353808354,1240,61.52909
0.924999501644573,819,61.52903000000001
0.8545364468286526,338,61.52905
0.4945092190889371,429,73.999
0.8151628429327772,540,61.52911
0.9862859380759308,132,130.0
0.9639472762069058,1000,61.52901
0.5939189807956473,400,61.52909
0.9731743844490324,560,61.52903000000001
0.6931759958344179,512,61.52904
0.9832416589368194,1250,61.52911999999999
1.0315535220259628,170,66.95
0.5806427157102338,306,61.52907
0.8778775443871125,396,66.999
0.5545321240394027,600,61.5291
1.1210129735339909,207,61.52908000000001
0.7358990318118951,405,61.52913
0.5516139483331912,700,61.52906
0.976972027972028,51,66.5
0.8945018042137121,315,95.0
1.1381480343980344,1240,61.52902
0.9164966610186386,819,61.52905
0.8555039444619754,338,61.529
0.5526870932754879,429,73.999
0.8024731269051821,540,61.5291
0.9872645595281976,132,130.0
0.9569531973009154,1000,61.52907
0.5925936200967851,400,61.52905
0.9701312014829128,560,61.52908000000001
0.677762561832856,512,61.52901
0.9859178277375612,1250,61.52911999999999
1.0519316166560262,170,66.95
0.5771189282719992,306,61.52906
0.8796891886401496,396,66.999
0.5546460212008247,600,61.529
1.135228853139595,207,61.52902
0.6262501921008147,405,61.52904
0.6996069571148436,700,66.229
0.9760734265734266,51,66.5
0.8865749039692702,315,95.0
1.160039926289926,1240,61.52903000000001
0.90753513405761,819,61.52909
0.8504102240454403,338,61.52911
0.5570336225596528,429,73.999
0.7840678645916894,540,61.52906
0.9887440103206784,132,130.0
0.9615526923457056,1000,61.529
0.5944482452123792,400,62.0
0.9683066892895849,560,61.52908000000001
0.7102533194480602,512,75.0
0.9830738814034214,1250,61.52903000000001
1.018903076304651,170,66.95
0.5749059027096451,306,61.5291
0.8693767521228619,396,66.999
0.554942103838224,600,61.52905
1.1544400622729631,207,61.52911
0.4873490087597972,405,61.52901
0.7449202830590843,700,61.52909
0.9678076923076924,51,66.1
0.8789663601443372,315,80.0
1.1502595208845208,1240,61.52904
0.9022181800059804,819,61.52907
0.8509170085200379,338,61.52902
0.5951518438177874,429,66.1
0.7709931012353601,540,61.52904
0.989221341688168,132,78.0
0.961346038078295,1000,61.52905
0.611394043867446,400,62.0
0.9689145412729314,560,61.529
0.7255420463420984,512,61.52911
0.9832416589368194,1250,61.52901
1.026568064127119,170,66.95
0.5619313580335004,306,61.52907
0.8706516881322878,396,120.0
0.5614590249286712,600,61.5291
1.1110835495588998,207,61.52903000000001
0.5855609343783618,405,75.0
0.6478642680535425,700,61.52909
0.9549825174825174,51,66.0
0.8714049586776859,315,100.0
1.1330251842751842,1240,61.52908000000001
0.8935347353732682,819,61.52902
0.8407762701167562,338,61.52906
0.5901355748373102,429,66.9
0.7789627787582224,540,61.52903000000001
0.984829985256174,132,66.5
0.961346038078295,1000,61.52901
0.6223425000673365,400,61.52911999999999
0.9676988618252969,560,61.52902
0.7229385576672741,512,61.5291
0.9792326413127672,1250,61.52908000000001
1.026568064127119,170,66.95
0.5475402700726021,306,61.52905
0.8714346077276236,396,120.0
0.5552049690734532,600,61.52906
1.1304359107420865,207,61.529
0.6630006147226065,405,75.0
0.5834384858044164,700,61.52911
0.9485821678321678,51,66.6
0.8641624956349668,315,100.0
1.1276689189189189,1240,61.52909
0.8851221967507227,819,61.52904
0.8276169138529504,338,61.52907
0.6777359002169198,429,66.7
0.7877274185785336,540,61.5291
0.985307316623664,132,74.5
0.9521296171505071,1000,61.52905
0.6204462161409936,400,61.52908000000001
0.9701312014829128,560,61.52911
0.7130731580317624,512,61.52903000000001
0.9743992713224254,1250,61.52907
1.036165141519472,170,66.95
0.5495840097040617,306,61.52901
0.8763336448218422,396,120.0
0.553978840827207,600,61.52902
1.13152776336274,207,61.52913
0.7159935454126326,405,61.52911999999999
0.5159382726575156,700,61.52904
0.9467622377622378,51,66.8
0.8528768478640438,315,100.0
1.1465325552825552,1240,61.52909
0.8757704574902819,819,61.52906
0.827562006942253,338,61.529
0.8064642082429501,429,66.8
0.7702639178565699,540,61.52904
0.9862859380759308,132,105.0
0.9487704071089068,1000,61.52901
0.6196335102037152,400,62.0
0.9719567189576458,560,61.52908000000001
0.7313980734183806,512,61.5291
0.9694125156589176,1250,61.52903000000001
1.056854649925516,170,66.95
0.543332738721704,306,61.52909
0.8820160078007557,396,120.0
0.5518540100381115,600,61.52902
1.1468770108977686,207,61.529
0.7320754571999386,405,61.52911
0.5964839287236764,700,64.9
0.93493006993007,51,61.53
0.8419572808753346,315,100.0
1.1593412162162162,1240,61.52905
0.8779269410943886,819,61.52906
0.8140050489113285,338,61.52907
0.6496502169197397,429,61.53
0.7495251082945612,540,61.52908000000001
0.9872645595281976,132,105.0
0.9581418187372526,1000,65.0
0.6190958960684497,400,61.52909
0.9683066892895849,560,61.52907
0.7135969799531372,512,61.52901
0.9644389565184128,1250,61.52905
1.0484417488354496,170,66.95
0.536961772418345,306,61.52906
0.8827989273960914,396,150.0
0.5513586229876919,600,62.1
1.1306984950700572,207,61.52904
0.6845581681266328,405,61.529
0.6890331656577713,700,64.9
0.9249388111888112,51,61.53100000000001
0.8320084972645793,315,100.0
1.1616707616707616,1240,61.52902
0.8740944881889765,819,61.52903000000001
0.7962739034395709,338,61.5291
0.4841458785249457,429,61.53100000000001
0.7312931172789988,540,61.52905
0.9867872281607076,132,105.0
0.9467893114818908,1000,61.52903000000001
0.6182831901311714,400,61.52907
0.9676988618252969,560,61.52901
0.6925771934392084,512,61.52902
0.961956719229629,1250,61.9
1.036165141519472,170,66.95
0.528272177527248,306,61.52908000000001
0.8835595010766668,396,150.0
0.5507474644396777,600,65.15
1.1166642449403217,207,61.52904
0.6177355155985862,405,61.52906
0.6917009122687355,700,61.5291
0.9122552447552448,51,61.53
0.8181282737748806,315,100.0
1.1209152334152332,1240,61.52909
0.8664513106747733,819,61.529
0.7766248027769013,338,61.52911
0.2925596529284165,429,64.5
0.7093077169902134,540,61.79
0.985808606708441,132,74.0
0.9426376272496114,1000,70.0
0.6150990743484078,400,61.52909
0.9683066892895849,560,61.52902
0.6736451444936213,512,61.52904
0.9558494544480888,1250,62.05
1.0163479227258754,170,66.95
0.5290192475784441,306,61.52905
0.8840738634055175,396,150.0
0.5503431493012891,600,70.2
1.1519730150492995,207,61.52908000000001
0.5161280159827878,405,61.529
0.7167814817972545,700,61.52907
0.8951083916083916,51,61.7
0.8052665580258409,315,100.0
1.1404775798525797,1240,61.52903000000001
0.8552574504136351,819,61.52906
0.7654856421584096,338,61.52901
0.20128253796095444,429,69.5
0.7174891705438794,540,68.0
0.985307316623664,132,74.0
0.9398640574319164,1000,61.529
0.6084808001364685,400,61.52902
0.9652764769054988,560,61.52908000000001
0.7375615725071595,512,75.0
0.949761888824075,1250,61.52901
1.0137927691470998,170,66.95
0.5200758129827503,306,61.52903000000001
0.8846109779384878,396,150.0
0.5504181435741508,600,73.1
1.1750254281266217,207,61.52909
0.4396473029045643,405,61.52907
0.7815082274703725,700,61.52904
0.8852360139860139,51,64.5
0.7909725293912234,315,100.0
1.1549170761670762,1240,61.5291
0.8495576597229145,819,61.52905
0.7659690754181129,338,61.52906
0.015379609544468547,429,66.5
0.7181654099149687,540,68.225
0.9769779764098784,132,73.0
0.9361086102949764,1000,61.52901
0.6002705129241074,400,61.52903000000001
0.961030585073778,560,61.52906
0.7336771674043218,512,66.6
0.9474631597066164,1250,74.5
0.9979641058381216,170,66.95
0.5078622522699299,306,61.52902
0.8921273310851988,396,150.0
0.5505490971947435,600,75.5
1.1778162947586923,207,61.529
0.5661864146303981,405,75.0
0.7127794355870065,700,61.52904
0.8682307692307691,51,64.5
0.7758980328250494,315,100.0
1.1586440417690418,1240,61.52907
0.8415027409548491,819,61.52905
0.7592060586935943,338,61.52908000000001
0.1400949023861171,429,145.0
0.7072653617840526,540,68.1
0.9799133800221156,132,120.0
0.9386754359955792,1000,87.11399999999998
0.5923268780133057,400,61.52903000000001
0.9580093466651628,560,61.52902
0.7145287685498567,512,61.52906
0.9400964398075984,1250,68.8
0.9841294838145233,170,66.95
0.4923576945717905,306,61.52904
0.9025295575508878,396,150.0
0.5489974592331882,600,75.5
1.1943580695381424,207,61.52905
0.6134962348240357,405,80.0
0.6406445562281524,700,64.0
0.8557587412587412,51,73.0
0.7687195902688859,315,140.0
1.1889189189189189,1240,61.52901
0.8322919366091898,819,61.529
0.7479261596718207,338,61.52907
0.1240455531453362,429,115.0
0.7018682817262956,540,61.52906
0.9833505344636934,132,120.0
0.9513372328095095,1000,115.114
0.586612977078676,400,61.52904
0.9592210295062352,560,61.52901
0.6946982556625878,512,66.6
0.9369956394097904,1250,61.52905
0.9641252275897944,170,66.95
0.4775013824720384,306,61.52902
0.918747816194694,396,150.0
0.5534663764916592,600,140.0
